class_name,batch_idx,global_shape,holes_slots,protrusions,relative_positions
M58-庫格檢固定片,8,"L-shaped metal bracket configuration.
Rectangular base with a protruding vertical section.
Flat rectangular plate with rounded corners.","One large central circular hole.
Multiple small circular holes near the edges.
Rectangular slot on the bottom side.
Small oval slot near the bottom right.
Rectangular slot on the right side.","Raised edge along the vertical side.
Flat protrusion on the bottom edge.
Protruding base section with a circular hole.
Flat protrusion on the right side.","Small circular hole near the top edge.
Rectangular slot located near the bottom edge.
Central hole positioned above the base hole.
Right-side hole aligned vertically with the top hole.
Small holes symmetrically arranged around the central hole.
Central hole aligned with the rectangular slot.
Two smaller holes arranged symmetrically around the central hole.
Overall structure is symmetrical along the vertical axis."
M58-庫格檢固定片,9,"L-shaped metal bracket configuration.
Rectangular base with a vertical extension.
Central circular hole on the upper section.
Flat top surface with rounded corners.","One large central circular hole.
Two smaller circular holes on the base, one near the left side and one near the right side.
Small circular holes near the top edge and bottom corners.
Rectangular slot on the bottom surface.","Slightly raised edges along the base and vertical side.
Flat, extended base with a slight overhang.
Raised edge on the right side.","Central hole aligned vertically with the base.
Smaller hole on the vertical section offset from the center.
Central hole positioned above the base holes.
Rectangular slot parallel to the base's longer side.
Small circular hole on the right side aligned vertically with the central hole."
M58-庫格檢固定片,10,"L-shaped metal bracket configuration.
Rectangular base with a vertical extension.
Central circular hole on the vertical section.","One large circular hole located centrally.
Multiple small circular holes near the edges.
Rectangular slot on the horizontal base.
Rectangular slot near the bottom edge.","Flat protrusion along the bottom edge.
Slight protrusion on the vertical side.
Raised edges along the outer sides.
Protruding lip on the left corner.","The large circular hole is centrally located on the vertical section.
The small circular hole on the horizontal base is positioned near the front.
The central hole is aligned with the inner corner of the L-shape.
The rectangular slot on the base is positioned centrally.
The rectangular slot is aligned parallel to the bottom edge."
M58-庫格檢固定片,11,"L-shaped metal bracket configuration.
Rectangular shape with rounded corners.
Central circular hole on the flat surface.","One large circular hole positioned centrally.
Multiple small circular holes near the edges.
Rectangular slot on the bottom side.
Small circular hole near the top edge.
Rectangular slot on the right side.","Raised edge along the vertical side.
Slight protrusion on the horizontal side.
Flat protrusion on the right side.
Raised edges along the sides.","Central hole aligned with the vertical protrusion.
Two smaller holes positioned symmetrically on the base.
Rectangular slot aligned vertically on the right side.
Smaller hole positioned below the central hole."
M58-庫格檢固定片,12,"L-shaped metal bracket configuration.
Rectangular shape with rounded corners.
Large circular hole in the center.
Flat base with slight protrusion.","One large circular hole located centrally.
Multiple small circular holes near the edges.
Rectangular slot near the bottom edge.
Small circular hole near the top edge.
Small circular hole near the bottom edge.","Raised edges along the longer sides.
Flat protrusion on the shorter side.
Raised edge along the vertical side.
Slight indentation on the side.","Large circular hole is positioned centrally.
Small holes are evenly spaced from the central hole.
Circular hole near the top is aligned vertically with the hole at the bottom.
L-shape extends outward from the central flat area."
M58-庫格檢固定片,13,"L-shaped metal bracket configuration.
Flat rectangular plate with rounded corners.
Central circular hole in the main body.
Slight taper on the rectangular shape.","One large circular hole positioned centrally.
Small circular holes near the top left and bottom right corners.
Small circular holes near the top right and bottom left corners.
Rectangular slot near the right edge.
Rectangular slot near the bottom edge.","Raised edges along the longer sides.
Slight protrusion at the corner of the L-shape.
Raised edge along the bottom side.
Beveled edge on the bottom right.
Raised edge along the right side.","The large circular hole is centrally positioned.
Small holes are symmetrically placed on opposite sides.
The central hole is aligned with the inner corner of the L-shape.
Rectangular slots are aligned parallel to the longer side.
Several smaller holes are arranged around the central opening."
M58-庫格檢固定片,14,"L-shaped metal bracket configuration.
Rectangular shape with rounded corners.
Large circular hole centrally placed.
Component features a slight angle.","One large circular hole near the top.
Two small circular holes on the left side.
Small rectangular slot near the bottom edge.
Small rectangular slot along the side.
Small oval slot positioned towards the lower right.
Small circular hole near the top edge.
Small circular hole near the bottom edge.
Small circular hole positioned near the bottom right.","Raised edges along the sides.
Slight protrusion along the bottom edge.
Small notch on the bottom right corner.
Smooth transition between the two main sections.
Flat top surface.","The rectangular slot is located on the left side.
The small circular hole is aligned vertically with the larger hole.
The two small holes are symmetrically placed on the left side.
The rectangular slot is located near the bottom right edge.
The central hole is aligned vertically with the bottom hole.
The two circular holes are vertically aligned on the component.
The large circular hole is positioned adjacent to the rectangular slot.
The component's overall geometry is simple and symmetrical."
M58-庫格檢固定片,15,"Flat rectangular plate with rounded corners.
Rectangular metal plate with a smooth surface.","Central circular hole.
Two small circular holes aligned vertically.
Small circular hole near the bottom left corner.
Small circular hole near the bottom right corner.
Small circular hole on the left side.
Small circular hole on the right side.","Flat surface with no protrusions.
Slightly raised edges.
Uniform thickness throughout.","Holes are symmetrically placed along the vertical axis.
Holes are aligned diagonally across the component.
The central hole is aligned vertically with the bottom hole.
The left hole is slightly larger than the right one.
The holes are evenly spaced from the edges of the component."
M58-庫格檢固定片,16,"Rectangular shape with rounded corners.
Flat rectangular plate.
Smooth, flat surface.","Single circular hole near the top center.
Small circular hole on the left side.
Two small circular holes.
Central circular hole.
Small circular hole at the bottom left corner.
Small circular hole at the bottom right corner.
Small circular hole near the bottom center.
Two circular holes positioned diagonally across the component.","Slight raised edge along the left side.
Slightly raised edges.
Uniform thickness throughout the structure.","Holes are symmetrically placed along the vertical axis of the rectangle.
The top hole is positioned symmetrically opposite the bottom hole.
The small hole on the left is aligned diagonally from the larger hole on the right.
The larger hole is positioned towards the left side.
The smaller hole is located towards the bottom right.
The larger circular hole is situated above the smaller hole.
The smaller hole is located towards the left side, while the larger hole is centered.
The bottom left and bottom right holes are positioned symmetrically relative to the central hole."
M58-庫格檢固定片,17,"Rectangular shape with rounded corners.
Flat rectangular plate.
Simple rectangular outline.","Single circular hole near the top right corner.
Small circular hole on the left side.
Large circular hole on the left side.
Small circular hole near the bottom left corner.
Two small circular holes.
Large circular hole near the bottom left.
Central circular hole.
Small circular hole near the bottom center.
Small circular hole near the right edge.
Small circular hole near the top center.
Small circular hole on the right side.
Tiny circular hole near the bottom right corner.
Medium-sized circular hole on the right side.
Circular hole near the top left corner.
Circular hole near the bottom right corner.
Smaller circular hole positioned above the larger one.
Tiny circular hole near the top center.
Small circular hole located near the bottom right.
Central circular hole with a smaller hole nearby.
Larger circular hole positioned towards the upper right side.","Slight elevation along the bottom edge.
Slightly raised edges providing a subtle border.
Uniform thickness throughout.
Smooth outer contour with no protrusions.
Edges of the component are slightly raised.","Circular hole at the top aligned diagonally with the hole at the bottom.
Holes positioned at opposite corners of the rectangular shape.
Small hole towards the left, while the larger hole is on the right.
Holes positioned diagonally across the component.
Central hole aligned vertically with the bottom hole.
Top hole positioned directly above the bottom hole.
Circular hole positioned towards the left side.
Larger circular hole situated above the smaller one.
Both holes aligned along the vertical axis of the rectangle.
Large circular hole aligned vertically on the left.
Smaller holes distributed around the central circular hole.
Small hole located below the larger hole.
Holes evenly spaced from the edges.
Simple and symmetrical overall geometry.
Large circular hole aligned vertically with the smaller holes.
Several smaller holes distributed around the central area.
Holes aligned along the vertical axis of the rectangle."
M58-庫格檢固定片,18,"Rectangular shape with rounded corners.
Flat rectangular plate design.
Smooth outline with no additional cutouts.","One large circular hole near the top center.
Small circular hole near the top left corner.
Small circular hole near the bottom left corner.
Two small circular holes aligned vertically.
Central circular opening with a larger diameter.
Small circular hole near the bottom right corner.
Small circular hole near the top right corner.
Medium-sized circular hole at the bottom left.
Larger circular hole positioned towards the upper right side.
Small circular hole near the bottom center.","Smooth, flat surface without any protrusions.
Slightly raised edges providing a subtle border.
Consistent thickness throughout the structure.
No raised or protruding features on the surface.","Small circular hole below the larger central hole.
Small hole at the bottom aligned diagonally with the top hole.
Two circular holes positioned at opposite corners of the rectangle.
Larger circular hole situated towards the top left.
Smaller circular feature aligned diagonally from the larger hole.
Two circular holes equidistant from each other.
Holes centrally located on the rectangular plate.
Two circular holes aligned diagonally across the component.
Larger hole positioned diagonally opposite to the smaller hole.
Holes evenly spaced from the center to the edges."
M58-庫格檢固定片,19,"Rectangular metal plate with rounded corners.
Flat surface with minimal geometric complexity.
Consistent rectangular shape throughout the component.","Two small circular holes, one near the top left corner and the other near the bottom right corner.
Central circular hole with a larger diameter.
Small circular hole positioned on the left side.
Small circular hole near the top center.
Small circular hole near the top right corner.
Small circular hole near the bottom center.
Small circular hole positioned towards the bottom right corner.","Smooth edges without any protrusions.
Uniform thickness throughout the component.
No raised edges or protruding features.
Flat top and bottom surfaces.","Holes are aligned diagonally across the component.
Two circular holes are positioned symmetrically along the vertical axis.
The larger hole is situated towards the bottom left corner.
The smaller hole is positioned towards the top right corner.
The small hole on the left is positioned approximately one-third from the bottom edge.
The small circular hole near the top is aligned diagonally with the bottom hole."
M58-庫格檢固定片,20,"Rectangular shape with rounded corners.
Flat rectangular plate.
Slight angle in the rectangular shape.","Single circular hole near the top center.
Two small circular holes near the top and bottom.
Small circular hole near the top left corner.
Small circular hole near the top right corner.
Small circular hole near the bottom left corner.
Small circular hole near the bottom right corner.
Central circular hole with a diameter of approximately one inch.
Small circular hole positioned towards the bottom left.
Small circular hole positioned towards the bottom right.
Small circular hole positioned towards the right side.
Small circular hole positioned at the bottom center.
Small circular hole positioned at the lower section.
Small circular hole positioned on the lower left side.
Small circular hole positioned on the lower right side.
Small circular hole positioned on the upper right side.
Small circular hole positioned near the top center.
Small circular hole positioned near the top left corner.
Small circular hole positioned near the bottom left corner.
Small circular hole positioned near the bottom right corner.
Small circular hole positioned towards the bottom left.
Small circular hole positioned towards the bottom right.
Small rectangular slot on the right side.
Narrow rectangular slot along the bottom edge.
Two rectangular slots on opposite sides.","Slightly raised edges.
Smooth outline with no protrusions.
Flat and straight edges.
No raised or protruding features.
Flat surface with no protrusions.
Central circular hole with a smaller hole nearby.
Holes evenly spaced apart on the plate.
Holes aligned diagonally across the component.
Edges slightly raised, providing a subtle border.
Corners gently rounded, softening the overall shape.","Two circular holes aligned vertically.
Rectangular slot positioned parallel to the bottom edge.
Central hole aligned vertically with the bottom hole.
Holes symmetrically placed along the vertical axis.
Circular hole towards the upper left, smaller hole on the right.
Rectangular slot aligned parallel to the bottom edge.
Holes symmetrically placed relative to the plate's center.
Central hole aligned with the longer side of the rectangle.
Smaller hole positioned diagonally opposite to the central hole.
Two circular holes vertically aligned.
Larger hole situated towards the lower left section.
Smaller hole aligned diagonally opposite to the larger hole.
Holes aligned diagonally across the plate.
Small circular hole near the top positioned slightly off-center.
Small circular hole near the bottom aligned with the larger hole below it.
Circular hole aligned vertically with the rectangular slots.
Two rectangular slots parallel to each other on opposite sides."
M58-庫格檢固定片,21,"Flat rectangular plate with rounded corners.
L-shaped configuration.
Rectangular shape with a slight angle.","Two small circular holes.
One large circular hole near the top left corner.
Central circular hole.
Small circular hole near the top center.
Small circular hole near the top right corner.
Small circular hole near the bottom left.
Small circular hole positioned towards the bottom right.
Narrow rectangular slot on the lower left side.
Narrow rectangular slot on the lower right side.
Rectangular slot on the right side.","Slightly raised edges providing a subtle border.
Smooth contour along the sides.
Rounded corners softening the overall shape.
Smooth, flat surface without any raised edges.","Holes are aligned diagonally across the component.
Holes are aligned along the vertical axis of the rectangle.
The circular hole on the left is positioned higher than the one on the right.
The rectangular slots are aligned parallel to the longer sides of the component.
The component has a symmetrical design with respect to the diagonal axis.
The holes are positioned symmetrically on the component.
The central hole is surrounded by two smaller holes.
The small hole on the left is positioned below the central hole.
The larger hole is located towards the bottom left, while the smaller hole is near the top right.
The holes are symmetrically placed relative to the L-shape's corner."
M58-庫格檢固定片,22,"L-shaped profile with a rectangular base.
Central circular hole.
Rectangular shape with rounded corners.
Flat rectangular plate.","One large circular hole positioned centrally.
Two small circular holes near the top and bottom.
Small circular holes near the top left and bottom right corners.
Rectangular slot near the bottom right edge.
Small circular hole near the top right corner.
Small circular hole near the bottom center.
Rectangular slot on the lower left side.","Slight elevation along the bottom edge.
Smooth, flat surface with no additional protrusions.
Slight protrusion along the right side.
Smooth transition between the two L-shaped arms.","Central hole aligned with the inner corner of the L-shape.
Rectangular slot aligned parallel to the bottom edge.
Holes aligned along the longer axis of the rectangle.
Two circular holes aligned vertically.
Central hole surrounded by smaller holes."
M58-庫格檢固定片,23,"Rectangular metal plate with rounded corners.
Slight angle in the rectangular shape.
Flat surface with no additional protrusions.","Two small circular holes aligned vertically.
Holes are evenly spaced along the vertical axis.
Central circular opening.
Small circular hole near the bottom left corner.
Circular hole near the top right corner.
Circular hole near the bottom right corner.","Smooth, flat base.
Edges are slightly beveled.
Component's corners are smoothly rounded.","Symmetrical placement of the two circular holes.
Holes are aligned diagonally across the component.
Flat base extends slightly beyond the main body.
Overall structure is symmetrical along the diagonal axis."
M58-庫格檢轉接片,1,"L-shaped metal bracket configuration.
Flat, angular design with a right-angle bend.
Curved L-shaped profile with a prominent arc along the left side.","Two circular holes aligned vertically.
One large circular hole positioned near the center.
Smaller circular hole located towards the bottom.
Large oval slot near the top.
Rectangular slot near the bottom edge.
Narrow elongated slot on the upper section.","Raised edges along the sides.
Slight protrusion on the right side.
Smooth, curved protrusion along the bottom edge.
Notch on the bottom right side of the component.","The central hole is positioned near the middle of the vertical section.
The smaller hole is located directly beneath the central hole.
The rectangular slot is positioned parallel to the longer side of the L-shape.
The large oval indentation is positioned above the semi-circular cutout.
The narrow elongated slot is aligned parallel to the top edge."
M58-庫格檢轉接片,2,"L-shaped metal bracket configuration.
Large semi-circular cutout near the top.
Rectangular L-shaped profile.","Two circular holes aligned vertically.
One large circular hole positioned centrally.
Smaller circular hole located below the larger one.
Rectangular slot near the top edge.
Semi-circular notch at the top.","Raised edge along the left side.
Protruding section on the top right.
Slight protrusion on the right side.
Raised edges along the vertical sides.","Rectangular slot near the left edge.
Semi-circular cutout positioned near the top edge.
Circular holes aligned diagonally.
Slot positioned above the lower circular hole.
Larger hole aligned horizontally with the smaller one."
M58-庫格檢轉接片,3,"L-shaped metal bracket configuration.
Main body features a flat top and rectangular base.
Large oval slot near the center.
Large semi-circular cutout on the upper side.","One large circular hole positioned centrally.
Two small circular holes aligned vertically on the left edge.
Small circular hole positioned above the oval slot.
Semi-circular notch on the upper right.
Rectangular cutout at the bottom.
Smaller circular hole near the bottom edge.
Rectangular slot on the top side.
Smaller circular hole near the bottom left.
Central elongated slot.","Raised edges along the bottom side.
Slight indentation on the upper right corner.
Small notch on the right side of the bracket.
Slight indentation on the top left corner.
Flat protruding edge on the right side.
Curved slot on the right side.
Rectangular protrusion on the left edge.","Small circular hole positioned directly above the oval slot.
Semi-circular cutout positioned above the central hole.
Rectangular cutout positioned directly below the oval slot.
Smaller hole located below the central hole.
Smaller hole situated parallel to the rectangular slot.
Central hole aligned with the main body of the bracket.
Smaller hole offset to the right of the central hole.
Two circular holes evenly spaced vertically.
L-shape has a smooth transition between the horizontal and vertical sections."
M58-庫格檢轉接片,4,"L-shaped metal bracket configuration.
Main body features a rigid structure with a flat rectangular shape.
The component has a large central circular hole.","One large circular hole located centrally.
Multiple small circular holes near the edges and corners.
A large oval slot near the top.
Rectangular slots on the longer side, oriented parallel to the edge.
A central elongated slot.","Raised edges along the top and bottom.
A flat protrusion on the left side.
Slight protrusion on the bottom right corner.
Raised edges along the shorter side.","The large circular hole is positioned centrally with smaller holes around it.
The rectangular slot is positioned near the right edge and adjacent to the central hole.
The oval slot is located towards the upper section of the component.
Several smaller holes are arranged around the central opening.
The rectangular slot is aligned parallel to the longer side."
M58-庫格檢轉接片,5,"L-shaped metal bracket configuration.
Main body features a rigid structure.
Large oval slot near the top.
Large semi-circular cutout on the upper right side.","One large circular hole located centrally.
Multiple small circular holes near the edges.
Rectangular cutouts near the top right and bottom edges.
Curved slot on the right side.
Semi-circular notch on the upper right side.","Raised edges along the bottom side.
Protruding tab on the top right corner.
Smooth outer contour.
Raised edge along the vertical side.
Small notch on the lower right side of the bracket.","The circular hole is aligned centrally with the L-shape.
The rectangular cutout is positioned adjacent to the circular hole.
The smaller hole is positioned below the central hole.
The large semi-circular cutout is positioned towards the upper right corner.
The two smaller holes are aligned vertically on the left side."
M58-庫格檢轉接片,6,"L-shaped metal bracket configuration.
Main body features a large circular hole in the center.
Rectangular shape with rounded corners.
Semi-circular cutout near the top.","One large circular hole located centrally.
Multiple small circular holes near the bottom left.
Rectangular slot near the top edge.
Curved slot on the right side.
Semi-circular slot at the upper section.
Smaller circular hole positioned below the central hole.
Two additional small circular holes on the right side.","Raised edges along the left side.
Flat protrusion on the bottom left.
Slight protrusion at the bottom of the horizontal side.
Notch on the bottom right corner.
Slight outward bend on the top edge.","Small circular hole positioned above the larger central hole.
Rectangular slot aligned parallel to the bottom edge.
Large circular hole aligned with the rectangular slot.
Several smaller holes arranged around the central opening.
Semi-circular slot positioned above the central hole.
Central hole flanked by a smaller hole above and below.
Rectangular slot situated near the top right corner."
M58-庫格檢轉接片,7,"L-shaped metal bracket configuration.
Main body features a rigid structure.
Large circular hole centrally located.
Semi-circular cutout at the top.","One large circular hole in the center.
Two small circular holes on the left side.
Rectangular cutout near the bottom.
Small oval slot near the top edge.
Rectangular slot near the top edge.
Semi-circular indentation at the top.
Small circular hole near the bottom left.
Medium-sized circular hole on the left side.
Flat protrusion along the bottom edge.
Small circular hole near the corner.
Rectangular slot on the lower left side.
Small circular hole on the lower right side.
Semi-circular slot near the top edge.
Single large circular hole on the left side.
Rectangular slot on the bottom edge.","Raised edges along the sides.
Protruding lip on the left side.
Flat base extending from the L-shape.
Raised edge along the vertical side.
Protruding section on the left side.
Small notch on the bottom right corner.
Protruding section on the bottom right.
Smooth contour along the sides.
Two protruding sections on the L-shape.
Edges slightly bent outward.
Raised edge along the left side.
Protruding section on the right side.","Several smaller holes arranged around the central opening.
Rectangular slot positioned parallel to the L-shape's corner.
Circular hole located below the semi-circular cutout.
Rectangular slot positioned adjacent to the semi-circular cutout.
Two small holes aligned horizontally on the right side.
Two small holes aligned vertically on the left.
Large circular hole positioned above the smaller holes.
Rectangular slot positioned adjacent to the large circular hole.
Large circular hole positioned opposite the rectangular slot.
Holes symmetrically positioned on the flat face.
Central hole surrounded by three smaller holes.
Central hole aligned with the vertical arm.
Two smaller holes on the right positioned parallel to the horizontal arm."
M58-庫格檢轉接片,8,"L-shaped metal bracket configuration.
Main body features a rigid structure.","One large circular hole centrally located.
Two smaller circular holes on the left side.
Rectangular slot near the bottom edge.
Curved notch on the right side.
Small oval slot near the top edge.
Semi-circular cutout near the bottom right corner.","Raised edges along the sides.
Flat protrusion on the left side.
Protruding section on the right side.
Smooth transition between the L-shaped arms.","The central hole is flanked by two smaller holes on the left.
The rectangular slot is positioned opposite the curved notch.
The large circular hole is centrally located with smaller holes around it.
The rectangular slot is aligned parallel to the vertical edge.
The semi-circular slot is positioned adjacent to the large circular hole."
M58-庫格檢轉接片,9,"L-shaped metal bracket configuration.
Main body features a rigid structure with a large circular hole in the center.
Rectangular shape with rounded corners and a semi-circular cutout near the top.","One large circular hole located centrally.
Multiple small circular holes on the left and right sides.
Rectangular slots near the top and right edges.
Semi-circular cutouts near the top and right side.","Raised edges along the bottom and sides.
Protruding tab on the right side.
Notch on the upper right corner.","The central hole is surrounded by two smaller holes on the right.
Rectangular slot is aligned parallel to the L-shape's corner.
The large circular hole is adjacent to the rectangular slot.
The semi-circular cutout is positioned above the central hole."
M58-庫格檢轉接片,10,"Rectangular shape with rounded corners.
L-shaped profile with a right-angle bend.
Semi-circular cutout near the top.
Flat surface with no additional protrusions.","One large central circular hole.
Two smaller circular holes on the flat surface.
Semi-circular slot near the upper edge.
Small circular holes near the bottom corners.","Raised edges along the sides.
Flat surface with no protrusions.
Consistent thickness throughout the structure.","Semi-circular cutout positioned above the central hole.
Two smaller holes aligned horizontally on the flat surface.
Central hole centrally aligned with the semi-circular cutout.
L-shape extends outward from the main body with a right-angle bend."
M58-庫格檢轉接片,11,"L-shaped metal bracket configuration.
Rectangular base with rounded corners.
Consistent thickness throughout the component.","Two circular holes aligned horizontally on the flat surface.
One large central circular hole with a smaller hole below it.
Semi-circular slot near the top edge.
Small oval slot near the top edge.
Narrow rectangular slot near the top edge.","Flat base with a protruding arm extending vertically.
Raised edges along the bottom curve.
Slight protrusion on the upper left corner.
Two protruding sections along the bottom curve.","The arm of the L-shape extends vertically from the base.
The central hole is positioned directly below the oval slot.
The semi-circular cutout is positioned above the central circular hole.
The rectangular slot is located near the upper right edge, close to the curve.
The large circular hole is positioned centrally with smaller holes around it."
M58-庫格檢轉接片,12,"L-shaped metal bracket configuration.
Large oval slot near the top.
Rectangular shape with rounded corners.
Large semi-circular cutout near the top.
Large circular hole in the center.","Two circular holes, one centrally located and the other near the bottom left.
One small circular hole positioned below the semi-circular cutout.
Narrow rectangular slot near the top edge, aligned parallel to the longer side.
Small circular hole situated on the right side.
Semi-circular cutout aligned horizontally.
Curved slot on the left edge.
Rectangular slot on the right side.
Notch on the left side of the component.","Raised edge along the left side.
Slight protrusion on the bottom curve.
Curved protrusion on the right side.
Protruding section at the bottom right.
Raised edges along the sides.
Smooth contour on the left side.
Slight indentation on the left side.","Circular hole positioned above the smaller hole.
Rectangular slot aligned parallel to the top edge.
Central hole flanked by the smaller hole on the left.
Semi-circular cutout located towards the upper section.
Central circular hole centrally aligned with the component.
Large oval hole positioned above the smaller circular holes.
Rectangular slot positioned adjacent to the central opening.
Two circular holes aligned vertically.
Notch adjacent to the larger circular hole.
Smaller hole located to the right of the central hole.
L-shape formed by two perpendicular flat surfaces.
Central hole aligned with the bend of the L-shape.
Bottom right hole offset from the central hole.
Two circular holes of equal size.
Holes aligned along the longer side of the L-shape.
Smaller hole aligned vertically with the central hole.
Rectangular slot parallel to the curved notch."
M58-庫格檢轉接片,13,"L-shaped metal bracket configuration.
Main body features a rigid structure with a flat top surface.
The component has a rectangular shape with rounded corners.
The L-shape includes a right-angle bend on the left side.","One large circular hole positioned centrally.
Two smaller circular holes, one near the bottom left and one near the bottom right.
A large semi-circular slot near the top.
A smaller circular hole below the central opening.","Raised edges along the vertical sides.
A slight protrusion on the bottom left corner.
The edges of the component are slightly raised.
The L-shape has sharp, defined corners.","The larger hole is centrally located, while the smaller one is offset to the right.
The semi-circular slot is positioned above the central circular hole.
The smaller hole is positioned directly below the larger central hole.
The central hole is aligned with the vertical axis of the L-shape.
The smaller hole is situated adjacent to the bend of the L-shape."
M58-庫格檢轉接片,14,"L-shaped metal bracket with a right-angle bend.
Large central oval opening.
Rectangular shape with rounded corners.
Semi-circular cutout near the top.","One large circular hole centrally located.
Smaller circular hole below the central hole.
Small circular hole near the top left.
Small circular hole on the right side.
Rectangular cutout near the bottom left corner.
Curved slot on the left side.
Two vertical slots on the left edge.","Triangular protrusion at the bottom right.
Slight protrusion on the top right corner.
Raised edges along the vertical sides.
Slight protrusion on the right side.
Notch on the lower right corner.","Central hole between the two vertical legs.
Smaller hole directly beneath the larger central hole.
Smaller hole offset to the right of the larger hole.
Smaller hole adjacent to the bend of the L-shape.
Semi-circular notch aligned horizontally near the top edge.
Central hole aligned with the inner corner of the L-shape.
Large oval slot positioned above the smaller circular hole."
M58-庫格檢轉接片,15,"L-shaped metal bracket configuration.
Trapezoidal shape with a flat base.
Rectangular profile with rounded corners.
Central semi-circular cutout near the top.
Triangular top section.","One large circular hole positioned centrally.
Smaller circular hole located near the bottom left corner.
Horizontal slot near the top edge.
Rectangular cutout at the bottom left corner.
Semi-circular indentation at the upper section.
Small circular indentation near the center.
Broad horizontal slot at the bottom.
Narrow vertical slot on the right side.
Curved slot near the bottom edge.","Raised edges along the vertical sides.
Slight protrusion on the left side near the base.
Triangular top section slightly wider than the base.
Central circular feature.","Central hole positioned between the two vertical arms.
Smaller hole located directly beneath the central hole.
Larger hole aligned with the longer side of the L-shape.
Semi-circular cutout positioned above the circular hole.
Horizontal slot aligned parallel to the base.
Central oval indentation positioned above the horizontal slot."
M58-庫格檢轉接片,16,"L-shaped metal bracket configuration.
Central circular hole.
Broad base with a tapering top.
Flat, L-shaped profile.","One large circular hole centrally located.
Smaller circular holes near the bottom left and right corners.
Rectangular slot on the left edge.
Curved slot near the top and bottom edges.
Semi-circular slot near the upper edge.
Wide horizontal slot at the base.","Raised edges along the sides.
Flat protrusion at the bottom.
Pointed protrusion at the bottom right corner.
Angular protrusions at the base corners.
Slight protrusion on the right side.","Large oval hole positioned above the smaller circular hole.
Rectangular slot aligned parallel to the bottom edge.
Central hole positioned above the lower hole.
Two holes vertically aligned in the middle section.
Triangular protrusion located at the bottom right, near the edge.
Circular hole positioned above the wide slot.
Angular protrusions located at the base's corners."
M58-庫格檢轉接片,17,"L-shaped metal bracket with a flat profile.
Rectangular base with rounded corners.
Curved L-shaped profile with a semi-circular cutout on the upper side.","One large circular hole positioned centrally.
Smaller circular hole positioned below the central hole.
Semi-circular cutout near the top edge.
Rectangular slot on the right side.
Broad horizontal slot at the bottom edge.
Central elongated slot.","Raised edges along the sides and bottom side.
Slight protrusion along the bottom edge.
Rounded corners of the L-shape.
Vertical slots evenly spaced on the left side.","Central hole positioned above the lower hole.
Semi-circular cutout aligned horizontally across the top.
Rectangular slot aligned parallel to the curved notch.
Smaller hole offset from the central hole towards the bottom.
Vertical support section connects the horizontal and vertical parts."
M58-庫格檢轉接片,18,"L-shaped metal bracket configuration.
Trapezoidal shape with a flat base.
Triangular shape with a flat base.
Rectangular shape with rounded edges.","One large oval hole near the top.
Central circular hole present on the main body.
Large oval cutout near the top.
Small circular hole situated above the oval hole.
Curved slot along the bottom edge.
Prominent oval feature near the top edge.
Semi-circular slot near the top.
Rectangular slot at the bottom.
Central elongated slot.","Flat protrusion along the bottom edge.
Slight protrusion on the horizontal side.
Raised edges along the vertical sides.
Protruding lip on the right side.
Smooth transition between the L-shaped sections.","Oval hole positioned centrally on the upper section.
Triangular protrusion adjacent to the curved slot.
Oval feature positioned above the central circular hole.
Rectangular slot located below the central indentation.
Large circular hole centrally located.
Smaller hole positioned below the central opening.
Horizontal protrusion on the left side of the L-shape.
Rectangular slot adjacent to the larger circular hole.
Semi-circular slot aligned horizontally near the top edge."
M58-從動側FORK機身,1,"Flat rectangular metal plate.
L-shaped metal plate.
Central rectangular cutout.
Series of evenly spaced holes along the top edge.","Series of evenly spaced holes along the top edge.
Central rectangular slot.
Multiple rectangular slots along the length.
Small circular holes near the edges.
Rectangular slots near the bottom edge.","Raised edges along the sides.
Protruding tabs on the right side.
Raised border along the perimeter.
Small notch on the left side.
Raised edge along the bottom side.","Central slot aligned horizontally with the component's length.
Smaller holes arranged symmetrically around the central slot.
Rectangular slots positioned parallel to the longer edges.
Series of holes arranged symmetrically on one side.
Rectangular slots aligned parallel to the longer side."
M58-從動側FORK機身,2,"Flat rectangular metal plate with a central rectangular cutout.
L-shaped metal plate configuration.
Elongated rectangular metal piece with multiple features.","Series of evenly spaced holes along the top and bottom edges.
Central rectangular cutout.
Multiple small rectangular slots along the length.
Small circular holes distributed across the surface.
Rectangular slots near the bottom left and right edges.
Two small circular holes aligned horizontally in the center.","Raised edges along the top and bottom sides.
Protruding tabs on both ends of the part.
Two small protrusions on the left side of the plate.
Slightly raised border along the perimeter.","Rectangular slots positioned parallel to the longer sides.
Large rectangular hole positioned towards the left side.
Rectangular slot near the bottom right aligned parallel to the edge.
Protrusion located adjacent to the central cutout.
Several smaller holes arranged symmetrically around the central slot."
